"留言"
" 售價x10買氣自然回溫==這麼簡單不用鄉民教學吧"
" 爛尾很恐怖的"
" 加價賣"
" 有嗎？我們這的建商都交屋了 網路還是查不到實價登"
" 入"
" 你不買我不買，明天講兩百"
" 等50年了 要崩了嗎？"
" 去年一堆投資房蟲套住啦 爽"
" 賣不出去，買房投機的被利息壓不過來的就會慢慢降"
" 價了"
" 不會降價嗎？我家這老舊房要千萬誰要買"
" 經濟二十年最好 炒個房錯了嗎？"
" 建商倒了再叫我"
" 預售屋!呵呵"
" 建商不是獲利創新高嗎?? 等財報衰退再挨還來的及"
" 沒事啦一堆房開賣十年還是新屋，沒賣掉就還算新…"
" 政府打炒房？ 哇"
" 買屋不衝動，實價真好用"
" 有民進黨政府，炒房賺錢就是這麼輕鬆寫意！！"
" 崩！房價如果大暴跌，年底絕對支持執政黨"
" 不賣就不會成交"
" 會買預售屋的 腦子是不是有問題"
" 主升段要來了"
" 馬英九推的奢侈稅比民進黨政府還強，希望炒房黨趕"
" 緊下台！！"
" 選舉到了，假裝一下給你看看啦"
" 政治獻金誰都需要，誰敢動這塊！穩穩der~"
" 政府 建商 代銷 投客 大家一起演戲的啦"
" 奸商：賺太少就是虧"
" 房價崩盤台股大漲？夢裡什麼都有"
" 加價賣就好了 只漲不跌 呵呵"
" 房價崩跌執政黨就不用選了傻子"
" 現在是鎖籌碼慢慢賣咩"
" 不加重建商空屋稅就是繼續擺著啦，看看遠雄的左岸就"
" 知道"
" 爽啊～房價主跌段即將開始"
" n"
" 加價賣沒事兒"
" 選舉到了政府演戲給無殼族看看，等選完就知道了"
" 鎖著不賣"
" 房價還是噴噴噴 講完了"
" 反正不降價賣能保其他現有的值"
" 房版表示惜售要噴了"
" 台股沒回檔八千點前不用想房價跌啦 國家有錢一定先"
" 撐房市"
" 建商惜售，根本不想賣，賣房子的每個都超跩"
" 升息"
" 慘 沒市場了"
" 建商惜售啦！還是會噴啦！一大堆滿手屋還是很看好…"
" …開價一樣比實價高很多……"
" 房版很緊張  別怕  你爸媽79年不也渡過來了  可惜"
" 這次是失落的30年"
" 惜售，賣太好先等等漲一下再賣 懂？！"
" 看不出來要噴了嗎？這邊不用擔心"
" 但成交價創高！？"
" 我ok 你先買"
" 有政府請安心，房地產是政府眼中的經濟火車頭"
" 賣不掉加價賣"
" 加價賣 反正空空永遠買不起"
" 沒有房賣，哪來的買氣？"
" 崩死那些投資客 整天喊房價不會跌穩賺"
" 反正怎樣就是炒 賣騙"
" 房版房蟲："
" 再忍一年就行了，現在錢先存飽"
" 看這幾年房價高成這樣就知道政府在炒房"
" 屋主惜售，爆噴"
" 加價賣"
" 籌碼收光啦 接下來主升段"
" 股點在哪？隨便呼弄個營建股就想來炒話題"
" 等開始跌了再叫我！滿手現金啊"
" 爽 反正遲早回歸經濟學供需法則 這比政府政策要有"
" 直接影響 人都沒了是要賣給誰 日韓不就是借鏡嗎"
" 壓低節奏加價賣 多"
" 房板 一個字 噴  狂噴  無敵噴"
" 哦是哦"
" 現在6月的數據應該要出來了，找一下比較有說服力"
" 韓國廢除囤房稅了 反觀俠都墊墊了"
" 選舉到了就會有這種跟實際狀況不符的新聞"
" 預售屋本來就會大減，建商成本考量現在不會搞預售好"
" 不好..."
" 拜託營建股快跌，殺吧"
" 講的好像成交量低房價就會下跌，那零售成交量多...?"
" 鎖成交而已 價格目前還在漲"
" 新低的成交量 新高的房價 偉哉"
" 能賣的貨變少，控制貨源才是厲害，想便宜買 不可能"
" 的事"
" 騙政府補助帶風向"
" 業者跟政府都是喊賠錢，跟股東都是說前景看好"
" 世界經濟趨勢，被黨歸為自己功勞"
" 打房？"
" 唉唷？看起來泡沫要破囉"
" 又要開始騙囉"
" 欸 炒房仔不趕快逢低買進啊 穩賺的不是嗎 哈哈哈"
" 但是房價繼續漲"
" 房蟲：放著等收租 轉嫁消費者"
" 問就是加價賣"
" 惜售啦"
" 量縮，價漲，再創新高"
" 快崩下來，我要買"
" 說要打房，打六年還創新高，WTF。"
" 建商根本不想賣好嗎 笑死"
" 好的 繼續買2498，有fu糗才安心！"
" 主力：請尊重市場"
" 那鴻海可以自己買阿，公司派委屈可以自己買"
" 你為什麼不投資遠東新呢?"
" 台灣本來就地域風險高 外資不是笨蛋"
" 本益比不能跟美國相比"
" 只會抱屈不如找出解決之道"
" 鴻海就是只值1百 不要自誇好嗎"
" 200喊幾年了 哭啊"
" 歐印"
" 是間法務>>>其他的公司呢^^"
" 原來這是鴻海股價這麼強的秘密"
" 內政問題"
" 強森跟這個沒關吧 硬扯"
" 英國之前通膨搞到各種罷工抗議 強森民調超爛好嗎"
" 鵝爹又贏了 一直贏 贏麻了！"
" 《衛報》差不多就是英國版的 NY Times，整體來說可"
" 能還更左翼，是非常有特定立場的「知名媒體」，它"
" 的社論和局勢分析看看就好，宣傳性質大於議題探討"
" 強森光之前的派對門事件就快下去了 俄烏根本沒甚麼"
" ㄅ ㄆ"
" 甚至俄烏還是強森轉移目標的方法而已"
" 樓上：《衛報》超級討厭親美、反俄反中的強森啊，"
" 當然什麼問題都要把他拖進來 wwww"
" 英國人在外交政策上還是支持強森路線的喔，現在兩"
" 個總理候選人也在比誰比較反中"
" 什麼路線都一樣啊 沒辦法搞好內政都一樣下去"
" 通膨就是這麼可怕"
" 就單純把不相關的議題扯再一起然後給別人知道"
" 強生就是通膨跟能源缺乏完全解決不了被各部首長辭"
" 職逼下台的，派對門只要皮皮的根本沒事情"
" NY Times 真的是呵呵下夕下景，它還支持跨性左膠「"
" 去作者化的哈利波特作品公共財」，噁爛到極點 wwww"
" 現在就是能源跟糧食為王的時代"
" 要打不是問題 但不要在那搞左派的東西 這場戰爭會單"
" 純很多的..現在的情況是 又想靠右派來鬥俄 同時又一"
" 直在那吹左派 這樣才會打的越來越泥沼好嗎= ="
